"DATA INICIAL","DATA FINAL","PRODUTO","NÚMERO DE POSTOS PESQUISADOS","UNIDADE DE MEDIDA","PREÇO MÉDIO REVENDA","DESVIO PADRÃO REVENDA","PREÇO MÍNIMO REVENDA","PREÇO MÁXIMO REVENDA","MARGEM MÉDIA REVENDA","COEF DE VARIAÇÃO REVENDA","PREÇO MÉDIO DISTRIBUIÇÃO","DESVIO PADRÃO DISTRIBUIÇÃO","PREÇO MÍNIMO DISTRIBUIÇÃO","PREÇO MÁXIMO DISTRIBUIÇÃO","COEF DE VARIAÇÃO DISTRIBUIÇÃO",""
"5/10/2020","5/16/2020","GLP","4359","R$/13Kg","69.501","7.365","49.990","105.000","17.651","0.106","51.850","7.608","39.400","87.500","0.147",""
"5/10/2020","5/16/2020","GNV","312","R$/m3","3.093","0.304","2.397","3.999","0.800","0.098","2.293","0.220","1.788","2.721","0.096",""
"5/10/2020","5/16/2020","OLEO DIESEL","2967","R$/l","3.055","0.274","2.499","4.950","0.490","0.090","2.565","0.185","2.185","3.320","0.072",""
"5/10/2020","5/16/2020","OLEO DIESEL S10","4806","R$/l","3.157","0.285","2.570","5.070","0.533","0.090","2.624","0.213","2.220","3.700","0.081",""
"5/17/2020","5/23/2020","ETANOL HIDRATADO","5131","R$/l","2.530","0.563","1.849","4.999","0.396","0.223","2.134","0.422","1.638","4.139","0.198",""
"5/17/2020","5/23/2020","GASOLINA COMUM","5773","R$/l","3.803","0.311","2.940","5.690","0.510","0.082","3.293","0.244","2.770","4.150","0.074",""
"5/17/2020","5/23/2020","GLP","4351","R$/13Kg","69.544","7.420","50.000","115.000","17.964","0.107","51.580","7.440","39.400","77.500","0.144",""
"5/17/2020","5/23/2020","GNV","283","R$/m3","3.087","0.287","2.659","3.999","0.849","0.093","2.238","0.199","1.788","2.680","0.089",""
"5/17/2020","5/23/2020","OLEO DIESEL","3071","R$/l","3.007","0.264","2.459","4.950","0.519","0.088","2.488","0.160","2.173","3.320","0.064",""
"5/17/2020","5/23/2020","OLEO DIESEL S10","4805","R$/l","3.112","0.279","2.489","5.070","0.556","0.090","2.556","0.173","2.180","3.360","0.068",""
"5/24/2020","5/30/2020","ETANOL HIDRATADO","5153","R$/l","2.542","0.557","1.860","4.999","0.402","0.219","2.140","0.429","1.638","4.139","0.200",""
"5/24/2020","5/30/2020","GASOLINA COMUM","5768","R$/l","3.835","0.309","2.990","5.690","0.524","0.081","3.311","0.259","2.635","4.161","0.078",""
"5/24/2020","5/30/2020","GLP","4357","R$/13Kg","69.449","7.423","50.000","115.000","17.922","0.107","51.527","7.349","39.400","77.500","0.143",""
"5/24/2020","5/30/2020","GNV","314","R$/m3","3.076","0.287","2.659","3.999","0.874","0.093","2.202","0.194","1.866","2.680","0.088",""
"5/24/2020","5/30/2020","OLEO DIESEL","3027","R$/l","3.009","0.263","2.459","4.950","0.507","0.087","2.502","0.158","2.169","3.291","0.063",""
"5/24/2020","5/30/2020","OLEO DIESEL S10","4850","R$/l","3.106","0.274","2.489","5.070","0.543","0.088","2.563","0.174","2.183","3.578","0.068",""
"5/31/2020","6/6/2020","ETANOL HIDRATADO","5142","R$/l","2.579","0.526","1.969","4.999","0.415","0.204","2.164","0.402","1.616","4.107","0.186",""
"5/31/2020","6/6/2020","GASOLINA COMUM","5758","R$/l","3.895","0.299","2.990","5.690","0.495","0.077","3.400","0.258","2.770","4.275","0.076",""
"5/31/2020","6/6/2020","GLP","4355","R$/13Kg","69.427","7.483","50.000","115.000","17.617","0.108","51.810","7.332","39.400","77.500","0.142",""
"5/31/2020","6/6/2020","GNV","324","R$/m3","3.072","0.297","2.499","3.990","0.849","0.097","2.223","0.267","1.788","2.949","0.120",""
"5/31/2020","6/6/2020","OLEO DIESEL","3040","R$/l","3.045","0.249","2.490","4.950","0.451","0.082","2.594","0.147","2.165","3.291","0.057",""
"5/31/2020","6/6/2020","OLEO DIESEL S10","4808","R$/l","3.140","0.266","2.550","5.070","0.508","0.085","2.632","0.159","2.161","3.700","0.060",""
"6/7/2020","6/13/2020","ETANOL HIDRATADO","5141","R$/l","2.611","0.517","1.990","4.999","0.400","0.198","2.211","0.402","1.638","4.062","0.182",""
"6/7/2020","6/13/2020","GASOLINA COMUM","5761","R$/l","3.911","0.299","2.990","5.330","0.495","0.076","3.416","0.264","2.770","4.290","0.077",""
"6/7/2020","6/13/2020","GLP","4354","R$/13Kg","69.402","7.411","50.000","115.000","17.649","0.107","51.753","7.264","39.400","77.500","0.140",""
"6/7/2020","6/13/2020","GNV","302","R$/m3","3.080","0.303","2.389","3.990","0.969","0.098","2.111","0.202","1.866","2.680","0.096",""
"6/7/2020","6/13/2020","OLEO DIESEL","3005","R$/l","3.046","0.251","2.540","4.600","0.451","0.082","2.595","0.147","2.165","3.291","0.057",""
"6/7/2020","6/13/2020","OLEO DIESEL S10","4793","R$/l","3.134","0.267","2.530","4.700","0.491","0.085","2.643","0.163","2.161","3.700","0.062",""
"6/14/2020","6/20/2020","ETANOL HIDRATADO","5127","R$/l","2.681","0.498","2.039","4.799","0.374","0.186","2.307","0.365","1.638","3.905","0.158",""
"6/14/2020","6/20/2020","GASOLINA COMUM","5770","R$/l","3.986","0.302","3.090","5.690","0.484","0.076","3.502","0.250","2.770","4.377","0.071",""
"6/14/2020","6/20/2020","GLP","4357","R$/13Kg","69.678","7.561","50.000","115.000","17.509","0.109","52.169","7.343","39.400","87.500","0.141",""
"6/14/2020","6/20/2020","GNV","292","R$/m3","3.100","0.304","2.389","3.999","0.968","0.098","2.132","0.186","1.866","2.596","0.087",""
"6/14/2020","6/20/2020","OLEO DIESEL","3009","R$/l","3.048","0.241","2.540","4.950","0.440","0.079","2.608","0.134","2.181","3.158","0.051",""
"6/14/2020","6/20/2020","OLEO DIESEL S10","4824","R$/l","3.136","0.258","2.550","5.070","0.481","0.082","2.655","0.148","2.221","3.378","0.056",""
"6/21/2020","6/27/2020","ETANOL HIDRATADO","5135","R$/l","2.709","0.487","2.039","4.799","0.370","0.180","2.339","0.372","1.638","3.810","0.159",""
"6/21/2020","6/27/2020","GASOLINA COMUM","5766","R$/l","4.022","0.293","3.099","5.690","0.486","0.073","3.536","0.247","2.770","4.392","0.070",""
"6/21/2020","6/27/2020","GLP","4357","R$/13Kg","69.698","7.465","50.000","115.000","17.701","0.107","51.997","7.177","39.400","77.500","0.138",""
"6/21/2020","6/27/2020","GNV","326","R$/m3","3.068","0.316","2.389","3.999","0.955","0.103","2.113","0.206","1.788","2.714","0.097",""
"6/21/2020","6/27/2020","OLEO DIESEL","3033","R$/l","3.077","0.240","2.540","4.950","0.458","0.078","2.619","0.140","2.290","3.158","0.053",""
"6/21/2020","6/27/2020","OLEO DIESEL S10","4821","R$/l","3.164","0.259","2.550","5.070","0.485","0.082","2.679","0.159","2.208","3.390","0.059",""
"6/28/2020","7/4/2020","ETANOL HIDRATADO","5162","R$/l","2.737","0.485","2.059","4.999","0.376","0.177","2.361","0.386","1.850","3.740","0.163",""
"6/28/2020","7/4/2020","GASOLINA COMUM","5758","R$/l","4.064","0.285","3.240","5.690","0.473","0.070","3.591","0.237","2.800","4.481","0.066",""
"6/28/2020","7/4/2020","GLP","4357","R$/13Kg","69.848","7.441","49.990","110.000","17.400","0.107","52.448","6.892","39.400","77.500","0.131",""
"6/28/2020","7/4/2020","GNV","311","R$/m3","3.067","0.297","2.389","3.999","0.845","0.097","2.222","0.251","1.866","2.949","0.113",""
"6/28/2020","7/4/2020","OLEO DIESEL","3006","R$/l","3.147","0.234","2.540","4.950","0.418","0.074","2.729","0.153","2.294","3.249","0.056",""
"6/28/2020","7/4/2020","OLEO DIESEL S10","4821","R$/l","3.230","0.238","2.580","5.070","0.449","0.074","2.781","0.165","2.259","3.351","0.059",""
"7/5/2020","7/11/2020","ETANOL HIDRATADO","5144","R$/l","2.737","0.488","2.099","4.999","0.375","0.178","2.362","0.388","1.850","3.740","0.164",""
"7/5/2020","7/11/2020","GASOLINA COMUM","5741","R$/l","4.097","0.288","3.260","5.690","0.486","0.070","3.611","0.240","2.800","4.481","0.066",""
"7/5/2020","7/11/2020","GLP","4340","R$/13Kg","69.898","7.513","49.990","110.000","17.389","0.107","52.509","6.656","39.400","77.500","0.127",""
"7/5/2020","7/11/2020","GNV","323","R$/m3","3.054","0.316","2.389","3.999","0.971","0.103","2.083","0.169","1.866","2.569","0.081",""
"7/5/2020","7/11/2020","OLEO DIESEL","2989","R$/l","3.187","0.240","2.540","4.950","0.433","0.075","2.754","0.160","2.220","3.249","0.058",""
"7/5/2020","7/11/2020","OLEO DIESEL S10","4792","R$/l","3.268","0.245","2.580","5.070","0.457","0.075","2.811","0.174","2.268","3.390","0.062",""
"7/12/2020","7/18/2020","ETANOL HIDRATADO","5152","R$/l","2.737","0.488","2.099","4.989","0.382","0.178","2.355","0.387","1.853","3.810","0.164",""
"7/12/2020","7/18/2020","GASOLINA COMUM","5762","R$/l","4.133","0.290","3.259","5.690","0.450","0.070","3.683","0.237","2.650","4.509","0.064",""
"7/12/2020","7/18/2020","GLP","4355","R$/13Kg","70.039","7.605","49.900","115.000","17.603","0.109","52.436","6.674","39.400","77.500","0.127",""
"7/12/2020","7/18/2020","GNV","311","R$/m3","3.059","0.296","2.389","3.999","0.852","0.097","2.207","0.201","1.866","2.949","0.091",""
"7/12/2020","7/18/2020","OLEO DIESEL","3070","R$/l","3.245","0.229","2.590","4.950","0.393","0.071","2.852","0.153","2.329","3.702","0.054",""
"7/12/2020","7/18/2020","OLEO DIESEL S10","4825","R$/l","3.319","0.234","2.650","5.070","0.418","0.071","2.901","0.163","2.308","3.556","0.056",""
"7/19/2020","7/25/2020","ETANOL HIDRATADO","5131","R$/l","2.746","0.488","2.099","4.989","0.381","0.178","2.365","0.392","1.853","3.884","0.166",""
"7/19/2020","7/25/2020","GASOLINA COMUM","5750","R$/l","4.175","0.292","3.279","5.690","0.458","0.070","3.717","0.245","3.070","4.511","0.066",""
"7/19/2020","7/25/2020","GLP","4355","R$/13Kg","69.925","7.532","49.900","115.000","17.485","0.108","52.440","6.634","39.400","77.500","0.127",""
"7/19/2020","7/25/2020","GNV","304","R$/m3","3.068","0.323","2.389","3.999","0.948","0.105","2.120","0.187","1.866","2.723","0.088",""
"7/19/2020","7/25/2020","OLEO DIESEL","3039","R$/l","3.280","0.230","2.590","4.950","0.407","0.070","2.873","0.153","2.390","3.702","0.053",""
"7/19/2020","7/25/2020","OLEO DIESEL S10","4842","R$/l","3.352","0.235","2.650","5.070","0.427","0.070","2.925","0.167","2.161","3.556","0.057",""
"7/26/2020","8/1/2020","ETANOL HIDRATADO","5125","R$/l","2.741","0.487","2.099","4.790","0.373","0.178","2.368","0.393","1.870","3.714","0.166",""
"7/26/2020","8/1/2020","GASOLINA COMUM","5762","R$/l","4.203","0.290","3.390","5.690","0.433","0.069","3.770","0.240","3.160","4.640","0.064",""
"7/26/2020","8/1/2020","GLP","4360","R$/13Kg","70.050","7.589","49.900","115.000","17.494","0.108","52.556","6.756","41.430","77.500","0.129",""
"7/26/2020","8/1/2020","GNV","326","R$/m3","3.057","0.309","2.000","3.999","0.955","0.101","2.102","0.188","1.866","2.555","0.089",""
"7/26/2020","8/1/2020","OLEO DIESEL","3010","R$/l","3.322","0.226","2.750","4.950","0.367","0.068","2.955","0.141","2.417","3.702","0.048",""
"7/26/2020","8/1/2020","OLEO DIESEL S10","4849","R$/l","3.404","0.225","2.790","5.070","0.404","0.066","3.000","0.152","2.296","3.721","0.051",""
"8/2/2020","8/8/2020","ETANOL HIDRATADO","5120","R$/l","2.759","0.486","2.079","4.599","0.377","0.176","2.382","0.399","1.877","4.043","0.168",""
"8/2/2020","8/8/2020","GASOLINA COMUM","5754","R$/l","4.216","0.295","3.370","5.690","0.449","0.070","3.767","0.242","3.160","4.694","0.064",""
"8/2/2020","8/8/2020","GLP","4360","R$/13kg","69.989","7.440","49.900","115.000","17.356","0.106","52.633","7.008","41.430","77.500","0.133",""
"8/2/2020","8/8/2020","GNV","330","R$/m³","3.029","0.326","2.000","4.099","0.930","0.108","2.099","0.175","1.866","2.555","0.083",""
"8/2/2020","8/8/2020","OLEO DIESEL","2995","R$/l","3.339","0.232","2.759","4.950","0.370","0.069","2.969","0.143","2.417","3.702","0.048",""
"8/2/2020","8/8/2020","OLEO DIESEL S10","4857","R$/l","3.417","0.231","2.790","5.070","0.409","0.068","3.008","0.144","2.160","3.609","0.048",""
"8/9/2020","8/15/2020","ETANOL HIDRATADO","5156","R$/l","2.769","0.488","2.149","4.940","0.366","0.176","2.403","0.393","1.946","3.953","0.164",""
"8/9/2020","8/15/2020","GASOLINA COMUM","5772","R$/l","4.234","0.303","3.390","5.690","0.459","0.072","3.775","0.248","3.110","4.483","0.066",""
"8/9/2020","8/15/2020","GLP","4358","R$/13kg","70.010","7.602","49.900","115.000","17.241","0.109","52.769","7.042","41.430","77.500","0.133",""
"8/9/2020","8/15/2020","GNV","311","R$/m³","3.022","0.316","2.389","3.940","0.872","0.105","2.150","0.258","1.543","2.660","0.120",""
"8/9/2020","8/15/2020","OLEO DIESEL","3052","R$/l","3.364","0.229","2.729","4.950","0.374","0.068","2.990","0.142","2.445","3.898","0.047",""
"8/9/2020","8/15/2020","OLEO DIESEL S10","4857","R$/l","3.435","0.230","2.799","5.070","0.397","0.067","3.038","0.153","2.308","3.904","0.050",""
"8/16/2020","8/22/2020","ETANOL HIDRATADO","4893","R$/l","2.782","0.485","2.159","4.859","0.371","0.174","2.411","0.388","1.983","3.953","0.161",""
"8/16/2020","8/22/2020","GASOLINA COMUM","5516","R$/l","4.268","0.300","3.410","5.690","0.484","0.070","3.784","0.245","3.110","4.483","0.065",""
"8/16/2020","8/22/2020","GLP","3745","R$/13kg","70.046","7.912","50.000","115.000","17.243","0.113","52.803","7.183","41.430","77.500","0.136",""
"8/16/2020","8/22/2020","GNV","316","R$/m³","2.986","0.328","2.349","3.999","0.750","0.110","2.236","0.174","1.984","2.595","0.078",""
"8/16/2020","8/22/2020","OLEO DIESEL","2905","R$/l","3.374","0.231","2.729","4.950","0.382","0.068","2.992","0.143","2.445","3.898","0.048",""
"8/16/2020","8/22/2020","OLEO DIESEL S10","4684","R$/l","3.443","0.230","2.799","5.070","0.398","0.067","3.045","0.155","2.308","3.904","0.051",""
"10/18/2020","10/24/2020","ETANOL HIDRATADO","1122","R$/l","2.975","0.378","2.499","4.499","-","0.127","-","-","-","-","-",""
"10/18/2020","10/24/2020","GASOLINA ADITIVADA","911","R$/l","4.504","0.312","3.799","5.989","-","0.069","-","-","-","-","-",""
"10/18/2020","10/24/2020","GASOLINA COMUM","1255","R$/l","4.357","0.304","3.640","5.199","-","0.070","-","-","-","-","-",""
"10/18/2020","10/24/2020","GLP","679","R$/13kg","70.941","8.675","55.000","100.000","-","0.122","-","-","-","-","-",""
"10/18/2020","10/24/2020","GNV","142","R$/m³","2.868","0.343","2.190","3.719","-","0.120","-","-","-","-","-",""
"10/18/2020","10/24/2020","OLEO DIESEL","368","R$/l","3.448","0.286","2.879","4.650","-","0.083","-","-","-","-","-",""
"10/18/2020","10/24/2020","OLEO DIESEL S10","984","R$/l","3.586","0.248","3.079","4.690","-","0.069","-","-","-","-","-",""
"10/25/2020","10/31/2020","ETANOL HIDRATADO","1052","R$/l","3.041","0.358","2.599","4.299","-","0.118","-","-","-","-","-",""
"10/25/2020","10/31/2020","GASOLINA ADITIVADA","845","R$/l","4.515","0.340","3.789","5.999","-","0.075","-","-","-","-","-",""
"10/25/2020","10/31/2020","GASOLINA COMUM","1176","R$/l","4.359","0.315","3.640","5.099","-","0.072","-","-","-","-","-",""
"10/25/2020","10/31/2020","GLP","738","R$/13kg","72.325","8.350","50.000","105.000","-","0.115","-","-","-","-","-",""
"10/25/2020","10/31/2020","GNV","123","R$/m³","2.889","0.268","2.479","3.670","-","0.093","-","-","-","-","-",""
"10/25/2020","10/31/2020","OLEO DIESEL","335","R$/l","3.460","0.296","3.069","4.650","-","0.086","-","-","-","-","-",""
"10/25/2020","10/31/2020","OLEO DIESEL S10","903","R$/l","3.575","0.263","3.079","4.690","-","0.074","-","-","-","-","-",""
"11/1/2020","11/7/2020","ETANOL HIDRATADO","1440","R$/l","3.051","0.397","2.599","4.699","-","0.130","-","-","-","-","-",""
"11/1/2020","11/7/2020","GASOLINA ADITIVADA","1157","R$/l","4.494","0.328","3.690","5.399","-","0.073","-","-","-","-","-",""
"11/1/2020","11/7/2020","GASOLINA COMUM","1580","R$/l","4.344","0.318","3.620","5.199","-","0.073","-","-","-","-","-",""
"11/1/2020","11/7/2020","GLP","926","R$/13kg","72.283","8.378","54.999","105.000","-","0.116","-","-","-","-","-",""
"11/1/2020","11/7/2020","GNV","161","R$/m³","2.915","0.301","2.290","3.599","-","0.103","-","-","-","-","-",""
"11/1/2020","11/7/2020","OLEO DIESEL","511","R$/l","3.472","0.269","3.069","4.650","-","0.077","-","-","-","-","-",""
"11/1/2020","11/7/2020","OLEO DIESEL S10","1244","R$/l","3.567","0.241","2.989","4.690","-","0.068","-","-","-","-","-",""
"11/8/2020","11/14/2020","ETANOL HIDRATADO","1547","R$/l","3.071","0.407","2.559","4.799","-","0.133","-","-","-","-","-",""
"11/8/2020","11/14/2020","GASOLINA ADITIVADA","1229","R$/l","4.545","0.339","3.690","5.399","-","0.075","-","-","-","-","-",""
"11/8/2020","11/14/2020","GASOLINA COMUM","1664","R$/l","4.368","0.324","3.590","5.293","-","0.074","-","-","-","-","-",""
"11/8/2020","11/14/2020","GLP","994","R$/13kg","73.017","8.298","56.999","105.000","-","0.114","-","-","-","-","-",""
"11/8/2020","11/14/2020","GNV","172","R$/m³","2.983","0.260","2.449","3.719","-","0.087","-","-","-","-","-",""
"11/8/2020","11/14/2020","OLEO DIESEL","538","R$/l","3.457","0.267","3.059","4.650","-","0.077","-","-","-","-","-",""
"11/8/2020","11/14/2020","OLEO DIESEL S10","1309","R$/l","3.567","0.247","3.079","4.690","-","0.069","-","-","-","-","-",""
"11/15/2020","11/21/2020","ETANOL HIDRATADO","1766","R$/l","3.110","0.413","2.499","5.149","-","0.133","-","-","-","-","-",""
"11/15/2020","11/21/2020","GASOLINA ADITIVADA","1458","R$/l","4.597","0.327","3.690","5.999","-","0.071","-","-","-","-","-",""
"11/15/2020","11/21/2020","GASOLINA COMUM","1950","R$/l","4.434","0.311","3.599","5.384","-","0.070","-","-","-","-","-",""
"11/15/2020","11/21/2020","GLP","1290","R$/13kg","73.449","8.019","54.000","110.000","-","0.109","-","-","-","-","-",""
"11/15/2020","11/21/2020","GNV","185","R$/m³","2.942","0.282","2.489","3.940","-","0.096","-","-","-","-","-",""
"11/15/2020","11/21/2020","OLEO DIESEL","688","R$/l","3.538","0.260","3.080","5.090","-","0.073","-","-","-","-","-",""
"11/15/2020","11/21/2020","OLEO DIESEL S10","1564","R$/l","3.642","0.246","3.079","5.221","-","0.068","-","-","-","-","-",""
"11/22/2020","11/28/2020","ETANOL HIDRATADO","1900","R$/l","3.124","0.403","2.659","4.969","-","0.129","-","-","-","-","-",""
"11/22/2020","11/28/2020","GASOLINA ADITIVADA","1580","R$/l","4.586","0.315","3.789","5.999","-","0.069","-","-","-","-","-",""
"11/22/2020","11/28/2020","GASOLINA COMUM","2089","R$/l","4.428","0.291","3.620","5.389","-","0.066","-","-","-","-","-",""
"11/22/2020","11/28/2020","GLP","1346","R$/13kg","73.218","8.281","53.000","108.000","-","0.113","-","-","-","-","-",""
"11/22/2020","11/28/2020","GNV","217","R$/m³","2.996","0.281","2.479","3.940","-","0.094","-","-","-","-","-",""
"11/22/2020","11/28/2020","OLEO DIESEL","729","R$/l","3.518","0.238","2.949","4.560","-","0.068","-","-","-","-","-",""
"11/22/2020","11/28/2020","OLEO DIESEL S10","1644","R$/l","3.614","0.227","3.099","4.765","-","0.063","-","-","-","-","-",""
"11/29/2020","12/5/2020","ETANOL HIDRATADO","2131","R$/l","3.157","0.399","2.697","5.149","-","0.126","-","-","-","-","-",""
"11/29/2020","12/5/2020","GASOLINA ADITIVADA","1778","R$/l","4.622","0.315","3.789","5.999","-","0.068","-","-","-","-","-",""
"11/29/2020","12/5/2020","GASOLINA COMUM","2322","R$/l","4.467","0.297","3.650","5.499","-","0.066","-","-","-","-","-",""
"11/29/2020","12/5/2020","GLP","1571","R$/13kg","73.697","8.147","58.990","110.000","-","0.111","-","-","-","-","-",""
"11/29/2020","12/5/2020","GNV","219","R$/m³","3.034","0.284","2.389","3.790","-","0.094","-","-","-","-","-",""
"11/29/2020","12/5/2020","OLEO DIESEL","811","R$/l","3.582","0.235","3.150","4.770","-","0.066","-","-","-","-","-",""
"11/29/2020","12/5/2020","OLEO DIESEL S10","1862","R$/l","3.663","0.223","3.159","4.770","-","0.061","-","-","-","-","-",""
"12/6/2020","12/12/2020","ETANOL HIDRATADO","2116","R$/l","3.185","0.403","2.720","5.149","-","0.127","-","-","-","-","-",""
"12/6/2020","12/12/2020","GASOLINA ADITIVADA","1771","R$/l","4.627","0.319","3.789","5.999","-","0.069","-","-","-","-","-",""
"12/6/2020","12/12/2020","GASOLINA COMUM","2335","R$/l","4.481","0.302","3.690","5.499","-","0.067","-","-","-","-","-",""
"12/6/2020","12/12/2020","GLP","1567","R$/13kg","74.499","7.709","59.000","105.000","-","0.103","-","-","-","-","-",""
"12/6/2020","12/12/2020","GNV","216","R$/m³","3.072","0.246","2.589","3.940","-","0.080","-","-","-","-","-",""
"12/6/2020","12/12/2020","OLEO DIESEL","822","R$/l","3.586","0.247","3.090","4.650","-","0.069","-","-","-","-","-",""
"12/6/2020","12/12/2020","OLEO DIESEL S10","1863","R$/l","3.678","0.233","3.099","4.849","-","0.063","-","-","-","-","-",""
"12/13/2020","12/19/2020","ETANOL HIDRATADO","2075","R$/l","3.182","0.406","2.699","5.149","-","0.128","-","-","-","-","-",""
"12/13/2020","12/19/2020","GASOLINA ADITIVADA","1728","R$/l","4.616","0.310","3.790","5.990","-","0.067","-","-","-","-","-",""
"12/13/2020","12/19/2020","GASOLINA COMUM","2306","R$/l","4.470","0.301","3.670","5.499","-","0.067","-","-","-","-","-",""
"12/13/2020","12/19/2020","GLP","1529","R$/13kg","75.027","7.888","59.990","110.000","-","0.105","-","-","-","-","-",""
